Potential (V),Current (µA)
0.916,29.800001
0.917,29.791666
0.918,29.783333
0.919,29.791666
0.92,29.7875
0.921,29.800001
0.922,29.808332
0.923,29.795832
0.924,29.791666
0.925,29.783333
0.926,29.804169
0.927,29.795832
0.928,29.795835
0.929,29.808334
0.93,29.829168
0.931,29.854166
0.932,29.845835
0.933,29.833334
0.934,29.808334
0.935,29.816668
0.936,29.837502
0.937,29.85
0.938,29.875
0.939,29.866667
0.94,29.875
0.941,29.854166
0.942,29.854166
0.943,29.85
0.944,29.854166
0.945,29.879168
0.946,29.9
0.947,29.916666
0.948,29.912498
0.949,29.908333
0.95,29.904167
0.951,29.9
0.952,29.925001
0.953,29.958334
0.954,30.012503
0.955,30.020834
0.956,30.029167
0.957,30.029167
0.958,30.0625
0.959,30.058334
0.96,30.050003
0.961,30.0375
0.962,30.054169
0.963,30.074999
0.964,30.091665
0.965,30.133333
0.966,30.145834
0.967,30.145834
0.968,30.137503
0.969,30.141668
0.97,30.175001
0.971,30.195833
0.972,30.2125
0.973,30.2125
0.974,30.220833
0.975,30.233332
0.976,30.258333
0.977,30.283335
0.978,30.304169
0.979,30.304167
0.98,30.308334
0.981,30.320833
0.982,30.341667
0.983,30.345833
0.984,30.366667
0.985,30.387499
0.986,30.429167
0.987,30.441666
0.988,30.4625
0.989,30.4625
0.99,30.483332
0.991,30.5
0.992,30.512503
0.993,30.533333
0.994,30.545832
0.995,30.579168
0.996,30.591665
0.997,30.604166
0.998,30.616667
0.999,30.633333
1.0,30.666666
1.001,30.704165
1.002,30.741667
1.003,30.762499
1.004,30.775
1.005,30.795832
1.006,30.804167
1.007,30.8125
1.008,30.833334
1.009,30.875
1.01,30.916666
1.011,30.9375
1.012,30.950003
1.013,30.983332
1.014,30.991667
1.015,31.049997
1.016,31.104166
1.017,31.208334
1.018,31.275
1.019,31.3125
1.02,31.337502
1.021,31.366667
1.022,31.391668
1.023,31.404167
1.024,31.425001
1.025,31.449999
1.026,31.483332
1.027,31.495832
1.028,31.5375
1.029,31.587502
1.03,31.654167
1.031,31.6875
1.032,31.733332
1.033,31.745834
1.034,31.7875
1.035,31.820833
1.036,31.891668
1.037,31.9375
1.038,31.979166
1.039,32.0
1.04,32.033337
1.041,32.079166
1.042,32.125
1.043,32.154167
1.044,32.175
1.045,32.195835
1.046,32.241665
1.047,32.3
1.048,32.354168
1.049,32.412502
1.05,32.441666
1.051,32.483334
1.052,32.520832
1.053,32.5625
1.054,32.6125
1.055,32.658333
1.056,32.729168
1.057,32.791668
1.058,32.8625
1.059,32.916664
1.06,32.966663
1.061,33.004166
1.062,33.045834
1.063,33.091663
1.064,33.15
1.065,33.220837
1.066,33.308334
1.067,33.38333
1.068,33.44583
1.069,33.4875
1.07,33.529163
1.071,33.562496
1.072,33.620834
1.073,33.7
1.074,33.783333
1.075,33.858334
1.076,33.925
1.077,34.0
1.078,34.075
1.079,34.15
1.08,34.233334
1.081,34.31667
1.082,34.420834
1.083,34.5125
1.084,34.608334
1.085,34.670834
1.086,34.75
1.087,34.825
1.088,34.929165
1.089,35.012497
1.09,35.108334
1.091,35.183334
1.092,35.274998
1.093,35.358334
1.094,35.458332
1.095,35.554165
1.096,35.675
1.097,35.766666
1.098,35.86667
1.099,35.970837
1.1,36.1
1.101,36.225
1.102,36.333332
1.103,36.454166
1.104,36.595833
1.105,36.720837
1.106,36.829166
1.107,36.920834
1.108,37.037502
1.109,37.179165
1.11,37.325
1.111,37.466667
1.112,37.6125
1.113,37.770832
1.114,37.925
1.115,38.054165
1.116,38.191666
1.117,38.341663
1.118,38.508335
1.119,38.658337
1.12,38.816666
1.121,38.975002
1.122,39.141666
1.123,39.308334
1.124,39.491665
1.125,39.666668
1.126,39.84583
1.127,40.024998
1.128,40.225002
1.129,40.425
1.13,40.6375
1.131,40.858334
1.132,41.091663
1.133,41.287502
1.134,41.470837
1.135,41.666668
1.136,41.891666
1.137,42.116665
1.138,42.32083
1.139,42.554165
1.14,42.8
1.141,43.058334
1.142,43.283337
1.143,43.558334
1.144,43.829166
1.145,44.11667
1.146,44.375
1.147,44.654163
1.148,44.933334
1.149,45.204166
1.15,45.470837
1.151,45.754166
1.152,46.02917
1.153,46.308334
1.154,46.579166
1.155,46.87083
1.156,47.154163
1.157,47.466663
1.158,47.770832
1.159,48.1125
1.16,48.42917
1.161,48.729168
1.162,49.033337
1.163,49.354168
1.164,49.69583
1.165,50.037502
1.166,50.358334
1.167,50.724995
1.168,51.066666
1.169,51.429165
1.17,51.75833
1.171,52.099995
1.172,52.44583
