Potential (V),Current (µA)
1.083,0.8333333
1.084,1.6666666
1.085,2.5
1.086,3.3333333
1.087,5.0
1.088,3.3333333
1.089,5.8333335
1.09,4.1666665
1.091,4.1666665
1.092,0.8333333
1.093,0.8333333
1.094,2.5
1.095,2.5
1.096,2.5
1.097,1.6666666
1.098,2.5
1.099,4.1666665
1.1,4.1666665
1.101,4.1666665
1.102,3.3333333
1.103,4.1666665
1.104,3.3333333
1.105,2.5
1.106,1.6666666
1.107,1.6666666
1.108,0.8333333
1.109,0.0
1.11,0.0
1.111,1.6666666
1.112,3.3333333
1.113,4.1666665
1.114,5.0
1.115,3.3333333
1.116,3.3333333
1.117,1.6666666
1.118,2.5
1.119,3.3333333
1.12,4.1666665
1.121,4.1666665
1.122,4.1666665
1.123,3.3333333
1.124,2.5
1.125,2.5
1.126,1.6666666
1.127,2.5
1.128,2.5
1.129,4.1666665
1.13,5.0
1.131,4.1666665
1.132,4.1666665
1.133,3.3333333
1.134,4.1666665
1.135,5.0
1.136,4.1666665
1.137,2.5
1.138,4.1666665
1.139,5.0
1.14,5.8333335
1.141,2.5
1.142,3.3333333
1.143,4.1666665
1.144,4.1666665
1.145,5.0
1.146,5.0
1.147,5.0
1.148,4.1666665
1.149,4.1666665
1.15,5.0
1.151,5.0
1.152,5.0
1.153,4.1666665
1.154,2.5
1.155,3.3333333
1.156,4.1666665
1.157,5.0
1.158,5.0
1.159,4.1666665
1.16,5.0
1.161,2.5
1.162,2.5
1.163,1.6666666
1.164,3.3333333
1.165,2.5
1.166,3.3333333
1.167,2.5
1.168,5.0
1.169,5.0
1.17,5.8333335
1.171,4.1666665
1.172,4.1666665
1.173,4.1666665
1.174,5.0
1.175,3.3333333
1.176,3.3333333
1.177,2.5
1.178,3.3333333
1.179,3.3333333
1.18,3.3333333
1.181,5.0
1.182,5.0
1.183,5.0
1.184,5.0
1.185,5.8333335
1.186,5.0
1.187,5.8333335
1.188,5.0
1.189,5.8333335
1.19,5.8333335
1.191,5.8333335
1.192,6.6666665
1.193,5.0
1.194,4.1666665
1.195,3.3333333
1.196,5.0
1.197,5.8333335
1.198,6.6666665
1.199,5.0
1.2,5.0
1.201,4.1666665
1.202,3.3333333
1.203,3.3333333
1.204,4.1666665
1.205,5.0
1.206,5.0
1.207,5.8333335
1.208,5.8333335
1.209,5.8333335
1.21,5.0
1.211,5.8333335
1.212,6.6666665
1.213,7.5
1.214,6.6666665
1.215,5.8333335
1.216,4.1666665
1.217,4.1666665
1.218,4.1666665
1.219,5.8333335
1.22,6.6666665
1.221,6.6666665
1.222,5.8333335
1.223,5.0
1.224,5.8333335
1.225,6.6666665
1.226,7.5
1.227,6.6666665
1.228,6.6666665
1.229,6.6666665
1.23,6.6666665
1.231,7.5
1.232,6.6666665
1.233,7.5
1.234,6.6666665
1.235,7.5
1.236,5.8333335
1.237,5.8333335
1.238,5.0
1.239,6.6666665
1.24,7.5
1.241,7.5
1.242,7.5
1.243,6.6666665
1.244,7.5
1.245,7.5
1.246,7.5
1.247,7.5
1.248,7.5
1.249,7.5
1.25,6.6666665
1.251,7.5
1.252,6.6666665
1.253,9.166667
1.254,8.333333
1.255,9.166667
1.256,8.333333
1.257,8.333333
1.258,8.333333
1.259,7.5
1.26,6.6666665
1.261,6.6666665
1.262,7.5
1.263,9.166667
1.264,10.0
1.265,10.0
1.266,9.166667
1.267,8.333333
1.268,7.5
1.269,7.5
1.27,7.5
1.271,7.5
1.272,7.5
1.273,8.333333
1.274,9.166667
1.275,10.833333
1.276,10.0
1.277,10.0
1.278,9.166667
1.279,10.0
1.28,10.0
1.281,8.333333
1.282,8.333333
1.283,8.333333
1.284,9.166667
1.285,8.333333
1.286,7.5
1.287,7.5
1.288,8.333333
1.289,9.166667
1.29,10.0
1.291,10.0
1.292,9.166667
1.293,9.166667
1.294,10.833333
1.295,11.666667
1.296,11.666667
1.297,10.833333
1.298,11.666667
1.299,11.666667
1.3,10.833333
1.301,11.666667
1.302,11.666667
1.303,12.5
1.304,10.833333
1.305,10.833333
1.306,10.0
1.307,9.166667
1.308,10.0
1.309,10.833333
1.31,11.666667
1.311,10.0
1.312,10.0
1.313,11.666667
1.314,15.0
1.315,15.0
1.316,14.166667
1.317,11.666667
1.318,12.5
1.319,13.333333
1.32,15.0
1.321,15.0
1.322,14.166667
1.323,13.333333
1.324,13.333333
1.325,15.0
1.326,15.0
1.327,14.166667
1.328,13.333333
1.329,16.666666
1.33,17.5
1.331,17.5
1.332,14.166667
1.333,14.166667
1.334,13.333333
